state_fips,county_fips,population,high_school,bachelors,graduate,white,black,native,asian,hispanic,other,0_to_17,18_to_24,25_to_49,45_to_64,65_plus,per_capita_income,median_household_income,$0_to_50,$50_to_100,$100_to_200,$200_plus
01,001,55221.0,0.871802637738,0.232302651505,0.0182824416972,0.7578276380362543,0.18536426359537134,0.004165082124554065,0.00981510657177523,0.026077035910251536,0.01675087376179352,0.254323536336,0.0879737780917,0.261494721211,0.260788468155,0.135419496206,24974.0,51281.0,0.485830555011,0.321141400275,0.169101784664,0.023926260051
01,003,195121.0,0.895183246838,0.289851898891,0.0290362844067,0.8310381763111095,0.09498208803767919,0.005606777333039498,0.0066317823299388585,0.044977219263943914,0.01676395672428903,0.223661215348,0.0742052367505,0.242757058441,0.278073605609,0.181302883852,27317.0,50254.0,0.497179639426,0.303384432689,0.160908992767,0.0385269351182
01,005,26932.0,0.733039132284,0.125159506593,0.0104742662697,0.4624238823704144,0.4670652012475865,0.0019307886529036091,0.004418535571067875,0.046079013812564976,0.018082578345462647,0.213055101738,0.0885934947275,0.268453883856,0.269307886529,0.16058963315,16824.0,32964.0,0.674690956409,0.233680329646,0.0849056603774,0.00672305356756
01,007,22604.0,0.806513532536,0.106468744002,0.00646234563952,0.7450008847991506,0.21403291452840206,0.004114316050256592,0.0009290391081224562,0.022208458679879667,0.013714386834188639,0.217616351088,0.0909573526809,0.288931162626,0.258494071846,0.144001061759,18431.0,38678.0,0.619894691903,0.281912622741,0.0910772733741,0.00711541198235
01,009,57710.0,0.785018270402,0.128907835972,0.00839930978482,0.878530583954254,0.015317969156125455,0.003084387454513949,0.001438225610812684,0.08629353664876105,0.015335297175532836,0.237116617571,0.0800207936233,0.246283139837,0.271755328366,0.164824120603,20532.0,45813.0,0.535261337433,0.335943504996,0.120051883167,0.0087432744043
01,011,10678.0,0.648561441248,0.13861253025,0.0225867168594,0.2221389773365799,0.7070612474246114,0.0116126615471062,0.002060310919647874,0.0442966847724293,0.012830117999625398,0.209215208841,0.0942123993257,0.281607042517,0.269057876007,0.14590747331,17580.0,31938.0,0.674721694271,0.266358946511,0.0475156122726,0.0114037469454
01,013,20354.0,0.778365247213,0.145184338382,0.0162903686768,0.5333595362090989,0.4384396187481576,0.0006386950967868723,0.00397956175690282,0.011791294094526875,0.011791294094526875,0.232288493662,0.0800825390587,0.236268055419,0.273312371033,0.178048540827,18390.0,32229.0,0.68085898709,0.233366434955,0.0805610724926,0.00521350546177
01,015,116648.0,0.809135959339,0.175578144854,0.0182465057179,0.7302654138947946,0.20320108360194775,0.001911734448940402,0.008632809820999931,0.03493416089431452,0.021054797339002812,0.223587202524,0.101733420204,0.248011110349,0.271783485358,0.154884781565,21374.0,41703.0,0.580103645303,0.290915533508,0.115626522567,0.0133542986225
01,017,34079.0,0.789241622575,0.115856219031,0.010665994793,0.5728454473429385,0.402828721500044,0.0016725842894451128,0.007893424102819919,0.0044602247718536344,0.010299597992898852,0.216203527099,0.0850083629214,0.236127820652,0.283018867925,0.179641421403,21071.0,34177.0,0.656342931747,0.258504388192,0.071371581925,0.0137810981359
01,019,26008.0,0.795025088075,0.137610761183,0.0196434290595,0.9171793294370962,0.04752383881882498,0.005536757920639803,0.002922177791448785,0.015033835742848355,0.011804060289141802,0.205552137804,0.0741310366041,0.214664718548,0.307405413719,0.198246693325,21811.0,36296.0,0.638322397588,0.256960453981,0.0929242773541,0.0117928710764
01,021,43819.0,0.784066232356,0.140845548317,0.0105863192182,0.8053355850201968,0.10203336452223921,0.0036057418015016315,0.002875464980944339,0.07645085465209156,0.00969898902302654,0.24226933522,0.0851457130469,0.261188069102,0.262100915128,0.149295967503,21399.0,41627.0,0.578986265936,0.295559524543,0.114984295128,0.0104699143931
01,023,13395.0,0.764002517306,0.118103629117,0.00943989930774,0.5589399029488615,0.42948861515490855,0.00014930944382232175,0.0,0.0035834266517357225,0.007838745800671893,0.210377006346,0.0778648749533,0.213960432997,0.295259425159,0.202538260545,20755.0,33536.0,0.643408071749,0.243049327354,0.100448430493,0.0130941704036
01,025,25070.0,0.805056048575,0.129437178888,0.0141872956562,0.5335460710011967,0.452572796170722,0.0002792181890706023,0.007419226166733147,0.0033905065815715996,0.002792181890706023,0.229517351416,0.0872756282409,0.22927802154,0.278779417631,0.175149581173,20064.0,32011.0,0.65890667221,0.216690916649,0.105383496155,0.0190189149865
01,027,13537.0,0.750707918196,0.0958573675931,0.0101730466702,0.7993647041441974,0.1439018985004063,0.007239417891704218,0.0,0.03176479279013075,0.01772918667356135,0.219768043141,0.0758661446406,0.222722907587,0.292753194947,0.188889709685,18905.0,35327.0,0.670972504152,0.251522421111,0.0714153902934,0.00608968444362
01,029,15002.0,0.751439539347,0.120633397313,0.0192898272553,0.9250099986668444,0.029462738301559793,0.0021997067057725637,0.003532862285028663,0.02299693374216771,0.01679776029862685,0.23203572857,0.073390214638,0.241167844287,0.276429809359,0.176976403146,20151.0,38056.0,0.618421052632,0.268871191136,0.0978185595568,0.0148891966759
01,031,50884.0,0.846477483751,0.238596796657,0.0201369545032,0.7151953462778083,0.1720187092209732,0.008136152818174671,0.012322144485496423,0.06438173099599089,0.02794591620155648,0.238267431806,0.0844273248958,0.262872415691,0.260199669837,0.154233157771,24936.0,46729.0,0.526565762004,0.278131524008,0.1751565762,0.0201461377871
01,033,54444.0,0.838560303094,0.185829299095,0.0206272363713,0.7890125633678642,0.15571963852766146,0.0057306590257879654,0.0036183968848725297,0.024263463375211226,0.021655278818602602,0.217691572992,0.0841966056866,0.237877452061,0.279626772463,0.180607596797,22546.0,40576.0,0.584669428932,0.298504773915,0.105881823095,0.0109439740587
01,035,12865.0,0.780909601348,0.0822010106682,0.00696238068501,0.5096774193548387,0.4467936261173727,0.002876020209871745,0.0004663816556548776,0.016323357947920714,0.023863194714341236,0.221220365332,0.0865915273999,0.207695297318,0.288845705402,0.195647104547,15968.0,24900.0,0.726393188854,0.22310371517,0.0450851393189,0.00541795665635
01,037,11027.0,0.740713039142,0.0846422338569,0.00648217402144,0.6520359118527251,0.30688310510564976,0.0006348054774644056,0.0,0.02149269973700916,0.018953477827151538,0.185453885916,0.0870590369094,0.224177020042,0.324748344971,0.178561712161,17519.0,31212.0,0.687191011236,0.262696629213,0.0449438202247,0.00516853932584
01,039,37886.0,0.798148847752,0.143256516811,0.0132980732905,0.8334741065301167,0.12965211423744918,0.004513540621865597,0.003695296415562477,0.015309085150187404,0.013355857044818667,0.221955339703,0.0793696880114,0.226627250172,0.276223407063,0.19582431505,20977.0,36444.0,0.621513144692,0.267442638304,0.0941869021339,0.0168573148706
01,041,13938.0,0.779534981148,0.142857142857,0.005969836615,0.7049074472664658,0.2351126416989525,0.007748600947051227,0.018151815181518153,0.017003874300473527,0.017075620605538813,0.23059262448,0.0843736547568,0.234108193428,0.280384560195,0.17054096714,20585.0,36022.0,0.628831506595,0.256919933123,0.0923276983095,0.0219208619729
01,043,80965.0,0.818460545425,0.145643949581,0.0163878579241,0.9218180695362194,0.010584820601494472,0.004088186253319336,0.00579262644352498,0.04314209843759649,0.014574198727845366,0.225813623171,0.0853331686531,0.242783918977,0.272747483481,0.173321805719,20881.0,38971.0,0.618435772046,0.273148592067,0.0918912008182,0.0165244350689
01,045,49866.0,0.853872762821,0.163543389983,0.0107384569108,0.6984518509605744,0.1940801347611599,0.005073597240604821,0.011992138932338667,0.05976015722135323,0.03064212088396904,0.239000521397,0.094312758192,0.26561183973,0.252095616252,0.148979264429,22566.0,45028.0,0.551582711116,0.312335681985,0.12262067515,0.0134609317489
01,047,42154.0,0.780898262485,0.140166830583,0.0151531708739,0.2857380082554443,0.6917255776438772,0.0018266356692128861,0.0038904967500118614,0.003083930350619158,0.01373535133083456,0.255491768278,0.0932533092945,0.225767424206,0.272999003653,0.152488494568,17808.0,27306.0,0.719490647657,0.183452141595,0.077316761104,0.0197404496436
01,049,71068.0,0.724204374616,0.111800453131,0.0123234590383,0.8088731918725728,0.017870208814093545,0.01104575899138853,0.0036021838239432657,0.14010525130860585,0.018503405189396072,0.251730736759,0.0837367028761,0.249197951258,0.266125401024,0.149209208082,18411.0,38192.0,0.626754087874,0.28860992284,0.0705233278695,0.0141126614161
01,051,80763.0,0.866157349592,0.214207008007,0.0137001395725,0.7364634795636615,0.210380991295519,0.0022658890828721073,0.005163255451134802,0.027599271943835667,0.018127112662976858,0.230551118705,0.0952292510184,0.273206790238,0.267746369006,0.133266471033,24381.0,53555.0,0.469512407944,0.332867962724,0.176573243517,0.0210463858155
01,053,37935.0,0.798515784212,0.12538931826,0.0111508440035,0.6069065506787926,0.33372874654013446,0.03176486094635561,0.00129168314221695,0.012284170291287729,0.0140239884012126,0.222591274549,0.0918413074997,0.248477659154,0.275682087782,0.161407671016,17045.0,32330.0,0.667252361081,0.237425873051,0.0831686067794,0.0121531590892
01,055,103766.0,0.824642762358,0.160425193111,0.0174463270523,0.785218665073338,0.1536823236898406,0.0029103945415646744,0.007574735462482894,0.036042634388913516,0.014571246843860224,0.222722278974,0.087350384519,0.24574523447,0.275379218627,0.168802883411,20500.0,39220.0,0.58735807915,0.300107772125,0.0993508609238,0.0131832878017
01,057,16896.0,0.77601010101,0.141161616162,0.00707070707071,0.8530421401515151,0.12032433712121213,0.0,0.00390625,0.007457386363636364,0.015269886363636364,0.216796875,0.080078125,0.224609375,0.288470643939,0.190044981061,19545.0,34680.0,0.662356117664,0.256075031974,0.0665056131874,0.0150632371749
01,059,31634.0,0.74590747331,0.114116251483,0.00820877817319,0.7850097995827274,0.04112663589808434,0.007333881266991212,0.0021179743314155655,0.15673010052475184,0.007681608396029589,0.242397420497,0.0913890118227,0.250300309793,0.256243282544,0.159669975343,18595.0,35372.0,0.656427378965,0.25592654424,0.0721202003339,0.0155258764608
01,061,26815.0,0.790480758981,0.123494296983,0.00383754397186,0.8403505500652619,0.08733917583442104,0.00324445273168003,0.012269252284169307,0.03628566101062838,0.02051090807383927,0.221816147679,0.0785008390826,0.236472123811,0.27771769532,0.185493194108,20224.0,36024.0,0.643109540636,0.255160870374,0.0893620978241,0.0123674911661
01,063,8697.0,0.758737126456,0.109404018234,0.00945466824244,0.17787742899850523,0.8061400482925146,0.0008048752443371277,0.0016097504886742554,0.007013912843509256,0.006553984132459468,0.233183856502,0.0857767046108,0.206852937795,0.299873519604,0.174312981488,13611.0,20541.0,0.830990315526,0.114339268978,0.0490471727585,0.00562324273664
01,065,15256.0,0.806640054522,0.138740142148,0.0140200564697,0.39951494493969586,0.5816072364971159,0.002818563188253802,0.0033429470372312534,0.011143156790770844,0.0015731515469323545,0.236497115889,0.0902595700052,0.215980597798,0.287493445202,0.169769271106,18877.0,32714.0,0.681963894044,0.229289691243,0.0728867892694,0.0158596254429
01,067,17252.0,0.78834029313,0.165233767297,0.0131007942357,0.6832830976118711,0.2835033619290517,0.0,0.0,0.024866682123811733,0.008346858335265477,0.214120102017,0.0779619754231,0.22519128217,0.284488754927,0.198237885463,22931.0,41997.0,0.5712213519,0.284595300261,0.134609805628,0.00957354221062
01,069,103534.0,0.846571989641,0.205894071776,0.0214304010018,0.6767728475669829,0.2619525952827091,0.003071454787799177,0.007726930283771515,0.03224061660903665,0.018235555469700775,0.239187126934,0.0820599996137,0.256910773273,0.265236540653,0.156605559526,23925.0,41571.0,0.578947368421,0.27287802638,0.118682552236,0.0294920529632
01,071,52860.0,0.768539930089,0.124442054316,0.0101909115354,0.8944192205826712,0.030930760499432462,0.011010215664018162,0.00480514566780174,0.027430949678395763,0.03140370790768066,0.218955732123,0.0774877033674,0.238668180098,0.286246689368,0.178641695044,20066.0,37745.0,0.630023004258,0.275708482208,0.079046546914,0.0152219666194
01,073,659026.0,0.884400935796,0.307936058467,0.0462099606939,0.5099404272365582,0.42157669044923873,0.002125864533417498,0.015884047063393553,0.037921113886250316,0.012551856831141715,0.231749581959,0.0930585439725,0.270438495598,0.265438692859,0.139314685612,27240.0,45610.0,0.531152152501,0.276163247473,0.152110344193,0.040574255832
01,075,14133.0,0.773684735949,0.115004492363,0.00868523510033,0.8599731125734098,0.11073374372037076,0.0028302554305526073,0.00021226915729144556,0.013868251609707775,0.012382367508667657,0.217646642609,0.0735866411944,0.225500601429,0.28712941343,0.196136701337,20130.0,35450.0,0.679374389052,0.242424242424,0.0651678071033,0.0130335614207
01,077,92737.0,0.842993478607,0.218069031334,0.0240337203754,0.8494236388927828,0.09873081941404185,0.004367188932141432,0.007343347315526705,0.024035713900600622,0.016099291544906563,0.20728511813,0.114776195046,0.229509257362,0.270399085586,0.178030343876,24215.0,43125.0,0.565161089817,0.29677302393,0.118123899306,0.0199419869471
01,079,33586.0,0.788811609136,0.111196977503,0.00498025072986,0.7652891085571369,0.1142440302506997,0.05436789138331448,0.0011016494968141487,0.020752694575120585,0.04424462573691419,0.221491097481,0.085005657119,0.240814625141,0.294706127553,0.157982492705,21369.0,40003.0,0.5994681244,0.28063825072,0.112728078599,0.00716554628056
01,081,150982.0,0.885749371781,0.340261748553,0.0519858551173,0.6819687115020333,0.22981547469234742,0.0013975175848776676,0.03267939224543323,0.03718986369236068,0.016949040282947636,0.218582347565,0.198917751785,0.266912612099,0.216178087454,0.0994092010968,24356.0,44570.0,0.546011089538,0.275156985185,0.150320966924,0.028510958353
01,083,88805.0,0.830929119402,0.232410989443,0.013851550718,0.7742356849276505,0.12820224086481616,0.005112324756488936,0.012679466246269918,0.057845842013400144,0.02192444119137436,0.234074657958,0.0789820392996,0.275153426046,0.278283880412,0.133505996284,25569.0,49570.0,0.505261850806,0.282960295533,0.179213361065,0.0325644925962
01,085,10742.0,0.741429562804,0.141429562804,0.0112421929216,0.25283932228635264,0.7405511078011543,0.0,0.0,0.0033513312232358963,0.0032582386892571215,0.233103705083,0.0961645876001,0.222211878607,0.283466765965,0.165053062744,18429.0,25876.0,0.715787015413,0.187996263428,0.0815039701074,0.0147127510509
01,087,20018.0,0.814327249233,0.193345178485,0.0263285414311,0.16085523029273655,0.8085722849435508,0.00269757218503347,0.0021480667399340595,0.01563592766510141,0.01009091817364372,0.187231491658,0.194225197322,0.197322409831,0.260015985613,0.161204915576,17374.0,30738.0,0.695967037083,0.225621176177,0.0754151579473,0.00299662879261
01,089,346438.0,0.907067165075,0.393679589842,0.0320178672474,0.6560769892448288,0.23880752111488923,0.005513252010460747,0.025430235713172343,0.04680202518199505,0.02736997673465382,0.227209486257,0.0994348195059,0.261048152916,0.279533423008,0.132774118313,32131.0,57993.0,0.440141688503,0.284269817881,0.22463289467,0.050955598946
01,091,20306.0,0.846259885366,0.152724370601,0.012987012987,0.4576479858169999,0.5128040973111395,0.0011819166748744214,0.0014281493154732591,0.02260415640697331,0.004333694474539545,0.233083817591,0.0881512853344,0.220082734167,0.274992613021,0.183689549887,21471.0,32042.0,0.662480376766,0.20299480739,0.119067745441,0.0154570704021
01,093,30387.0,0.78129330254,0.115381062356,0.00780600461894,0.9180899726856879,0.03679204923157929,0.0021390726297429823,0.002830157633198407,0.023891795833744692,0.016256951986046663,0.211866916774,0.0756573534735,0.231875473064,0.284365024517,0.196235232172,20042.0,32299.0,0.678071417335,0.206937234545,0.0974516281265,0.0175397199937
01,095,94318.0,0.774823510748,0.166225113032,0.0134211152534,0.8269047265633284,0.019137386288937425,0.003933501558557221,0.005290612608409848,0.12663542483937318,0.018098348141394008,0.246485294429,0.0851905256685,0.251807714328,0.256547000573,0.159969465001,21363.0,38983.0,0.606578908964,0.259653833805,0.108257202066,0.0255100551648
01,097,414251.0,0.852744702579,0.219638432059,0.0214312643897,0.5813625072721611,0.34964067678774463,0.006288457963891457,0.01959198650093784,0.02635358755923341,0.016762783916031584,0.242068214681,0.0984306616037,0.255362087237,0.263147222336,0.140991814142,22953.0,43809.0,0.552922406413,0.2935961294,0.130165771655,0.0233156925312
01,099,22217.0,0.808422181989,0.122443505666,0.0118688392678,0.5483638655083944,0.41778818022235226,0.012783004005941396,0.0033307827339424767,0.010892559751541612,0.00684160777782779,0.241931853986,0.0868254039699,0.217986226763,0.281181077553,0.172075437728,15863.0,27257.0,0.714965500833,0.211039733524,0.0676897454199,0.00630502022365
01,101,228138.0,0.853567942739,0.311151176662,0.0332054549398,0.36855324408910395,0.5584821467708142,0.001819074419868676,0.022600355924922634,0.03415038266312495,0.014394796132165618,0.242984509376,0.110319192769,0.269827911177,0.248060384504,0.128808002174,25138.0,44369.0,0.548396104186,0.278771835768,0.139357994907,0.0334740651387
01,103,119786.0,0.827915146931,0.213132951926,0.0178952633056,0.7681448583306897,0.12140817791728582,0.004942146828510845,0.006837192994172942,0.07812265206284541,0.02054497186649525,0.2334580001,0.082179887466,0.254420383016,0.276902142154,0.153039587264,24449.0,45751.0,0.541624310587,0.294387368876,0.141213366497,0.0227749540391
01,105,10038.0,0.74619787408,0.132461161079,0.0137367130008,0.2999601514245866,0.6803148037457661,0.0003984857541342897,0.004383343295477187,0.009264793783622235,0.005678421996413628,0.22893006575,0.161884837617,0.189479976091,0.244172145846,0.175532974696,14804.0,24537.0,0.755362318841,0.164347826087,0.0672463768116,0.0130434782609
01,107,19856.0,0.786834308837,0.0989233326107,0.0104776356673,0.5523267526188558,0.4234488315874295,0.0,0.0011079774375503627,0.01636784850926672,0.006748589846897663,0.215350523771,0.0876813053989,0.229905318292,0.289585012087,0.177477840451,17957.0,30330.0,0.679094714809,0.236394557823,0.0744374672946,0.0100732600733
01,109,33155.0,0.797446939403,0.23387675587,0.023838818825,0.5712863821444729,0.38160156839089127,0.007992761272809531,0.021354245211883578,0.008716633991856432,0.009048408988086261,0.197194993214,0.214477454381,0.229678781481,0.221143115669,0.137505655256,19415.0,32825.0,0.671515720319,0.214453308306,0.100500547474,0.0135304239011
01,111,22648.0,0.757283426587,0.150749244324,0.00701009711235,0.7518986223949135,0.1955581066760862,0.0025609325326739667,0.003885552808194984,0.029494878134934652,0.01660190745319675,0.224081596609,0.0893677145885,0.218120805369,0.279539032144,0.188890851289,19363.0,36924.0,0.635894559731,0.280987100393,0.0713404374649,0.0117779024117
01,113,58302.0,0.8230902232,0.170884417898,0.0160064969087,0.49802751192068884,0.415972007821344,0.003361805769956434,0.009553703131968029,0.048437446399780454,0.02464752495626222,0.253644814929,0.0916263593016,0.283009159206,0.247418613427,0.124301053137,19882.0,37049.0,0.620835394092,0.272874421114,0.0991861876714,0.00710399712243
01,115,85864.0,0.83154980927,0.15579110826,0.0150558687506,0.8627830056834063,0.09371797260784497,0.004320786359824839,0.0075584645485884654,0.022279418615484953,0.009340352184850461,0.232006428771,0.0779954346408,0.269810397838,0.273269356191,0.146918382558,24168.0,51859.0,0.476124957003,0.361205791301,0.142312142343,0.020357109353
01,117,203530.0,0.913896708137,0.407595933667,0.037782769132,0.7881688203213285,0.11737827347319806,0.00247629342111728,0.020630865228713213,0.058477865670908465,0.012867881884734438,0.246322409473,0.0799390753206,0.279039944971,0.270800373409,0.123898196826,33494.0,70187.0,0.350808907247,0.340098498689,0.247941324437,0.0611512696269
01,119,13341.0,0.783218503937,0.16313976378,0.0119340551181,0.24825725208005398,0.7240836519001574,0.0038977587886964995,0.016940259350873246,0.003972715688479124,0.0028483621917397496,0.201334232816,0.189416085751,0.188366689154,0.262798890638,0.158084101642,12887.0,19501.0,0.789200415369,0.16282450675,0.0467289719626,0.001246105919
01,121,81437.0,0.793295790712,0.1313932352,0.0120469045158,0.637093704335867,0.3189704925279664,0.0026400776060021857,0.00464162481427361,0.02171003352284588,0.01494406719304493,0.223227771161,0.0877242531036,0.252170389381,0.280793742402,0.156083843953,19598.0,35155.0,0.641293279022,0.249331720978,0.0996690427699,0.00970595723014
01,123,41153.0,0.797876020479,0.173343019233,0.0153936626539,0.6903020435934196,0.2737588997156951,0.0032561417150633004,0.00036449347556678736,0.02471265764342818,0.0076057638568269624,0.215026851019,0.0825213228683,0.224552280514,0.288873229169,0.189026316429,21177.0,39206.0,0.600441095387,0.281504625375,0.103596152668,0.0144581265699
01,125,200458.0,0.870047949735,0.284755291005,0.0339368386243,0.6353001626275828,0.305500404074669,0.001471629967374712,0.015000648514900877,0.0321563619311776,0.010570792884294964,0.209849444771,0.186732382843,0.259805046444,0.229140268784,0.114472857157,23124.0,46565.0,0.526718551094,0.297824325888,0.147639162134,0.0278179608842
01,127,65923.0,0.783230681868,0.108199012799,0.0136941423142,0.8958026788829392,0.056581162871835324,0.000637106927779379,0.0037316262912792195,0.022647634361300305,0.020599790664866585,0.222016595119,0.0834458383265,0.235577871153,0.282101846093,0.176857849309,20166.0,35843.0,0.631044449652,0.254472306851,0.100734317631,0.0137489258652
01,129,16997.0,0.805179005909,0.0991484184915,0.00669099756691,0.6517032417485439,0.2485144437253633,0.08089662881685003,0.0037065364476084016,0.012590457139495205,0.002588692122139201,0.234394304877,0.0885450373595,0.23068776843,0.287344825557,0.159028063776,19743.0,42811.0,0.586336213925,0.309473340942,0.0948964617642,0.00929398336866
01,131,11235.0,0.773618056494,0.124881740776,0.0163535612921,0.2735202492211838,0.7202492211838006,0.00035603026257231867,0.0,0.005874499332443258,0.0,0.253137516689,0.0882955051179,0.216466399644,0.270850022252,0.171250556297,14170.0,23750.0,0.765027322404,0.149622690606,0.07962529274,0.00572469424928
01,133,24130.0,0.743898904411,0.113906440206,0.0143759782042,0.942975549108993,0.005055946953999171,0.002859510982179859,0.00178201409034397,0.027641939494405306,0.01968503937007874,0.211686697058,0.0733941152093,0.228595109822,0.291877331123,0.194446746788,18808.0,33194.0,0.666170529449,0.255049968105,0.0702742930045,0.00850520944078
